frame,cls_id,obj_id,dist_gt,dist_pred,error_pct,iou
100,2,44,15.535,18.824,21.17,0.84
100,2,46,15.994,16.876,5.52,0.64
101,2,46,15.196,16.327,7.44,0.65
101,2,47,25.283,28.293,11.91,0.71
102,2,46,14.399,15.643,8.64,0.62
103,2,46,13.697,14.885,8.67,0.58
103,2,47,23.748,26.967,13.55,0.72
104,2,46,12.996,14.2,9.27,0.6
104,2,47,22.997,25.373,10.33,0.69
105,2,46,12.294,13.552,10.23,0.62
105,2,47,22.247,24.061,8.15,0.73
106,2,46,11.593,12.884,11.14,0.63
106,2,47,21.497,22.877,6.42,0.73
107,2,46,10.891,12.207,12.08,0.64
107,2,47,20.747,21.826,5.2,0.73
112,2,47,17.11,20.848,21.85,0.71
129,2,55,16.6,15.91,4.15,0.79
130,2,55,16.094,15.91,1.14,0.81
131,2,55,15.587,15.807,1.41,0.85
132,2,55,15.028,15.696,4.45,0.83
133,2,55,14.468,15.537,7.39,0.84
134,2,55,13.908,15.243,9.6,0.84
135,2,55,13.348,14.859,11.32,0.82
136,2,55,12.801,14.445,12.84,0.82
137,2,55,12.186,13.98,14.72,0.82
138,2,55,11.521,13.459,16.82,0.81
139,2,55,10.861,12.852,18.33,0.81
141,2,53,17.841,17.552,1.62,0.88
142,2,53,17.339,17.552,1.23,0.84
143,2,53,16.801,17.386,3.49,0.86
144,2,53,16.241,17.171,5.72,0.76
145,2,53,15.671,16.742,6.84,0.78
146,2,53,15.124,16.173,6.93,0.83
146,2,60,26.454,24.829,6.14,0.87
147,2,53,14.511,15.509,6.88,0.82
147,2,60,25.998,24.829,4.5,0.84
148,2,53,13.862,14.867,7.25,0.83
148,2,60,25.488,24.829,2.59,0.83
149,2,53,13.184,14.252,8.1,0.87
149,2,60,24.982,24.744,0.96,0.86
150,2,53,12.491,13.589,8.79,0.79
150,2,60,24.311,24.57,1.07,0.81
151,2,53,11.801,12.927,9.54,0.84
151,2,60,23.643,24.1,1.93,0.89
152,2,60,22.939,23.442,2.19,0.85
153,2,60,22.247,22.505,1.16,0.84
154,2,60,21.531,21.473,0.27,0.82
155,2,60,20.825,20.537,1.38,0.77
156,2,60,20.118,19.808,1.54,0.79
157,2,60,19.411,19.157,1.31,0.74
159,2,68,23.328,19.218,17.62,0.63
160,2,68,22.574,19.218,14.87,0.62
161,2,68,21.819,19.116,12.39,0.59
162,2,68,21.065,18.866,10.44,0.65
163,2,68,20.297,18.534,8.68,0.61
164,2,68,19.529,18.24,6.6,0.64
165,2,68,18.716,17.843,4.66,0.65
166,2,74,32.193,25.357,21.23,0.86
167,2,74,31.39,25.357,19.22,0.89
167,2,68,17.088,17.309,1.29,0.66
170,2,76,22.166,17.521,20.96,0.73
171,2,76,21.325,17.521,17.84,0.75
172,2,74,27.335,25.269,7.56,0.89
173,2,74,26.492,24.939,5.86,0.87
173,2,76,19.645,17.403,11.41,0.7
174,2,74,25.65,24.629,3.98,0.85
175,2,74,24.808,24.357,1.81,0.86
176,2,74,23.966,23.971,0.02,0.86
177,2,74,23.141,23.553,1.78,0.9
178,2,74,22.317,23.181,3.87,0.85
179,2,74,21.493,22.692,5.58,0.87
180,2,74,20.669,22.139,7.11,0.87
181,2,74,19.845,21.54,8.54,0.87
182,2,74,19.038,20.848,9.51,0.87
183,2,74,18.23,20.114,10.33,0.87
184,2,74,17.423,19.37,11.17,0.85
185,2,74,16.615,18.672,12.38,0.84
186,2,74,15.808,18.03,14.06,0.83
193,2,83,21.194,22.471,6.03,0.82
194,2,83,20.409,22.471,10.1,0.76
195,2,83,19.634,22.267,13.41,0.8
196,2,83,18.867,21.863,15.88,0.87
197,2,83,18.099,21.208,17.18,0.81
198,2,83,17.38,20.374,17.23,0.81
199,2,83,16.612,19.521,17.51,0.83
200,2,83,15.869,18.66,17.59,0.82
201,2,83,15.093,17.779,17.79,0.91
202,2,83,14.289,16.925,18.45,0.85
203,2,83,13.491,16.015,18.71,0.88
204,2,83,12.682,15.095,19.03,0.89
205,2,83,11.873,14.16,19.27,0.87
206,2,83,11.064,13.272,19.95,0.88
207,2,83,10.255,12.365,20.57,0.85
208,2,83,9.433,11.499,21.9,0.82
209,2,85,29.077,25.892,10.95,0.88
209,2,89,22.782,20.185,11.4,0.6
210,2,85,28.328,25.892,8.6,0.91
210,2,89,21.968,20.302,7.58,0.57
211,2,85,27.558,25.892,6.04,0.9
211,2,89,21.152,20.37,3.7,0.56
212,2,85,26.787,25.892,3.34,0.86
212,2,89,20.337,20.421,0.41,0.6
213,2,85,26.015,25.892,0.47,0.84
213,2,89,19.522,20.337,4.17,0.55
214,2,85,25.223,25.71,1.93,0.95
215,2,85,24.431,25.108,2.77,0.93
216,2,85,23.622,24.375,3.19,0.9
217,2,85,22.812,23.483,2.94,0.94
218,2,85,22.006,22.652,2.93,0.92
219,2,85,21.2,21.977,3.66,0.88
219,2,86,25.827,38.605,49.48,0.7
220,2,85,20.394,21.399,4.92,0.88
221,2,85,19.588,20.786,6.11,0.89
222,2,85,18.782,20.127,7.16,0.87
223,2,85,17.976,19.481,8.38,0.88
224,2,85,17.169,18.748,9.2,0.85
227,2,85,14.756,18.014,22.08,0.81
228,2,85,13.953,17.151,22.92,0.82
230,2,99,18.262,18.044,1.19,0.51
242,2,114,24.151,23.353,3.31,0.52
243,2,114,23.358,23.591,1.0,0.52
244,2,114,22.562,23.532,4.3,0.57
245,2,114,21.812,23.487,7.68,0.6
