frame,cls_id,obj_id,dist_gt,dist_pred,error_pct,iou
188,2,78,21.832,22.427,2.72,0.92
188,2,58,46.748,42.596,8.88,0.7
189,2,78,20.448,21.496,5.12,0.89
190,2,78,19.065,20.458,7.3,0.9
191,2,78,17.682,19.422,9.84,0.91
201,0,85,12.904,14.148,9.64,0.71
202,0,85,11.504,14.148,22.99,0.7
203,0,85,10.104,13.938,37.94,0.68
204,0,85,8.695,13.432,54.48,0.75
232,2,137,45.552,42.299,7.14,0.83
234,2,137,45.506,43.405,4.62,0.61
235,2,137,45.483,44.235,2.74,0.67
239,2,137,45.329,44.858,1.04,0.7
259,2,137,43.024,45.202,5.06,0.63
260,2,137,42.88,45.057,5.08,0.77
261,2,137,42.734,44.948,5.18,0.8
262,2,137,42.588,43.977,3.26,0.76
263,2,137,42.444,42.765,0.76,0.76
264,2,137,42.3,41.855,1.05,0.76
265,2,137,42.156,41.402,1.79,0.66
266,2,137,42.012,41.937,0.18,0.66
267,2,137,41.869,43.258,3.32,0.64
268,2,137,41.725,44.823,7.43,0.68
270,2,137,41.47,45.997,10.92,0.8
271,2,137,41.343,44.382,7.35,0.77
272,2,137,41.219,42.18,2.33,0.8
274,2,137,40.969,40.095,2.13,0.79
281,2,137,40.397,38.531,4.62,0.75
282,2,137,40.373,38.66,4.24,0.7
283,2,137,40.348,39.526,2.04,0.72
284,2,137,40.324,40.729,1.01,0.71
285,2,137,40.299,41.707,3.5,0.79
290,2,137,40.283,42.441,5.36,0.75
296,2,137,40.457,42.594,5.28,0.76
297,2,137,40.486,42.582,5.18,0.76
298,2,137,40.515,42.532,4.98,0.73
299,2,137,40.608,42.48,4.61,0.74
300,2,137,40.701,42.442,4.28,0.75
302,2,137,40.886,42.408,3.72,0.76
303,2,137,40.979,41.979,2.44,0.79
304,2,137,41.071,41.456,0.94,0.76
307,2,137,41.351,40.903,1.08,0.66
