frame,cls_id,obj_id,dist_gt,dist_pred,error_pct,iou
24,0,7,6.806,8.22,20.79,0.84
24,0,12,22.139,89.14,302.64,0.83
24,0,9,18.292,49.116,168.5,0.63
25,0,1,4.308,6.308,46.42,0.63
25,0,3,4.919,6.38,29.71,0.58
25,0,7,6.76,8.182,21.04,0.77
25,0,9,18.112,48.463,167.58,0.68
26,0,1,4.235,6.315,49.13,0.81
26,0,7,6.713,8.115,20.88,0.8
27,0,1,4.161,6.328,52.09,0.75
27,0,7,6.632,8.058,21.5,0.69
27,0,11,6.014,7.49,24.54,0.85
28,0,1,4.087,6.338,55.08,0.71
28,0,7,6.551,8.01,22.28,0.81
29,0,7,6.469,7.946,22.82,0.92
29,0,11,5.864,7.49,27.74,0.79
30,0,7,6.388,7.862,23.07,0.87
30,0,11,5.788,7.451,28.73,0.8
30,0,10,5.653,6.419,13.55,0.72
31,0,7,6.307,7.77,23.21,0.75
31,0,11,5.713,7.35,28.66,0.81
31,0,10,5.77,6.443,11.67,0.8
32,0,7,6.231,7.685,23.33,0.82
32,0,11,5.642,7.192,27.48,0.8
32,0,10,5.886,6.461,9.76,0.84
33,0,7,6.156,7.57,22.96,0.91
33,0,11,5.571,7.049,26.54,0.81
33,0,10,6.003,6.482,7.98,0.68
34,0,7,6.081,7.438,22.31,0.87
34,0,11,5.5,6.939,26.17,0.83
34,0,10,6.12,6.526,6.64,0.85
35,0,7,6.006,7.29,21.39,0.86
35,0,11,5.429,6.856,26.29,0.79
35,0,10,6.16,6.581,6.84,0.78
36,0,7,5.93,7.135,20.31,0.87
36,0,11,5.358,6.774,26.44,0.79
36,0,10,6.259,6.643,6.14,0.82
37,0,7,5.848,7.015,19.95,0.74
37,0,11,5.294,6.694,26.45,0.77
37,0,10,6.359,6.718,5.64,0.73
38,0,7,5.766,6.923,20.07,0.81
38,0,11,5.23,6.617,26.51,0.84
38,0,10,6.422,6.773,5.48,0.55
39,0,7,5.684,6.846,20.45,0.85
39,0,11,5.167,6.547,26.71,0.84
40,0,7,5.602,6.756,20.6,0.81
40,0,11,5.103,6.485,27.08,0.77
41,0,7,5.52,6.683,21.07,0.71
41,0,11,5.039,6.436,27.7,0.81
42,0,7,5.407,6.626,22.55,0.83
42,0,11,4.959,6.397,29.01,0.75
43,0,7,5.294,6.566,24.02,0.85
43,0,11,4.878,6.369,30.56,0.72
43,0,10,6.574,6.975,6.1,0.64
44,0,7,5.182,6.509,25.62,0.88
44,0,11,4.797,6.352,32.41,0.85
44,0,10,6.583,7.111,8.02,0.72
45,0,7,5.069,6.457,27.38,0.87
45,0,11,4.717,6.342,34.46,0.81
45,0,10,6.611,7.216,9.15,0.87
46,0,7,4.956,6.414,29.42,0.9
46,0,11,4.636,6.341,36.77,0.85
46,0,10,6.639,7.304,10.01,0.94
47,0,7,4.857,6.382,31.4,0.85
47,0,11,4.533,6.339,39.86,0.85
47,0,10,6.668,7.382,10.71,0.79
48,0,7,4.758,6.363,33.73,0.89
48,0,11,4.43,6.336,43.03,0.88
48,0,10,6.696,7.452,11.29,0.8
48,0,16,18.396,39.211,113.15,0.84
48,0,17,18.221,43.608,139.34,0.81
49,0,7,4.659,6.35,36.29,0.9
49,0,11,4.326,6.331,46.34,0.82
49,0,10,6.725,7.517,11.79,0.82
49,0,16,18.244,39.211,114.92,0.8
49,0,18,14.075,26.664,89.45,0.65
50,0,7,4.56,6.341,39.05,0.78
50,0,11,4.223,6.327,49.83,0.79
50,0,16,18.093,39.138,116.32,0.7
51,0,7,4.461,6.334,41.99,0.73
51,0,11,4.12,6.324,53.51,0.77
51,0,16,17.941,38.942,117.06,0.74
51,0,10,6.8,7.579,11.46,0.77
52,0,11,4.028,6.326,57.05,0.82
52,0,16,17.773,38.771,118.14,0.8
52,0,18,13.57,26.664,96.49,0.68
53,0,11,3.936,6.33,60.81,0.51
53,0,16,17.606,38.589,119.18,0.84
53,0,18,13.412,26.192,95.3,0.81
53,0,9,17.571,47.205,168.65,0.79
54,0,11,3.844,6.34,64.91,0.52
54,0,16,17.448,38.435,120.28,0.84
54,0,18,13.253,25.696,93.89,0.84
54,0,20,17.495,42.037,140.28,0.87
54,0,9,17.409,45.534,161.55,0.79
55,0,16,17.29,38.313,121.59,0.82
55,0,18,13.094,25.196,92.42,0.77
55,0,20,17.402,42.296,143.05,0.83
55,0,9,17.248,43.841,154.19,0.72
56,0,16,17.132,38.018,121.92,0.81
56,0,18,12.936,24.821,91.88,0.65
56,0,20,17.309,42.231,143.98,0.77
56,0,9,17.086,42.319,147.68,0.8
57,0,16,16.984,37.732,122.16,0.82
57,0,18,12.792,24.817,94.01,0.6
57,0,20,17.183,42.017,144.53,0.76
57,0,9,16.921,41.087,142.81,0.8
58,0,16,16.837,37.306,121.57,0.8
58,0,18,12.648,25.03,97.89,0.64
58,0,9,16.756,40.083,139.21,0.8
59,0,16,16.69,36.918,121.2,0.83
59,0,18,12.505,25.19,101.44,0.71
59,0,9,16.591,39.33,137.05,0.76
60,0,16,16.542,36.426,120.2,0.87
60,0,18,12.361,25.309,104.75,0.71
60,0,9,16.424,38.711,135.7,0.82
61,0,16,16.395,35.824,118.51,0.87
61,0,18,12.218,25.018,104.77,0.84
61,0,9,16.262,38.094,134.26,0.76
62,0,16,16.228,35.138,116.53,0.84
62,0,18,12.054,24.671,104.67,0.78
62,0,9,16.138,37.009,129.33,0.81
63,0,16,16.061,34.549,115.1,0.76
63,0,18,11.891,23.685,99.18,0.78
63,0,9,16.014,36.164,125.82,0.82
64,0,16,15.895,33.932,113.48,0.86
64,0,18,11.728,22.685,93.43,0.81
64,0,9,15.891,35.363,122.53,0.8
65,0,16,15.735,33.27,111.44,0.9
65,0,18,11.564,21.698,87.63,0.82
65,0,9,15.767,34.638,119.68,0.76
66,0,16,15.576,32.71,110.01,0.9
66,0,18,11.401,20.836,82.76,0.87
66,0,9,15.644,34.013,117.42,0.8
67,0,16,15.422,32.268,109.23,0.85
67,0,18,11.243,20.015,78.01,0.76
67,0,9,15.511,33.505,116.0,0.73
68,0,16,15.269,31.796,108.24,0.74
68,0,18,11.086,19.301,74.1,0.77
68,0,9,15.379,33.084,115.13,0.8
69,0,16,15.116,31.268,106.85,0.73
69,0,18,10.928,18.733,71.42,0.69
69,0,9,15.247,32.614,113.91,0.76
70,0,16,14.963,30.694,105.13,0.75
70,0,18,10.771,18.256,69.5,0.63
70,0,9,15.114,32.211,113.12,0.77
71,0,16,14.81,30.089,103.17,0.91
71,0,18,10.613,17.765,67.38,0.65
71,0,9,14.982,31.628,111.11,0.75
72,0,16,14.662,29.469,100.99,0.89
72,0,18,10.428,17.245,65.37,0.72
72,0,9,14.824,31.101,109.81,0.76
73,0,16,14.515,28.845,98.72,0.86
73,0,18,10.243,16.707,63.11,0.78
73,0,9,14.665,30.556,108.35,0.8
74,0,16,14.368,28.325,97.14,0.8
74,0,18,10.057,16.226,61.33,0.85
74,0,9,14.507,29.891,106.04,0.83
74,0,20,14.877,41.267,177.38,0.81
75,0,16,14.236,27.818,95.41,0.85
75,0,18,9.872,15.808,60.13,0.84
75,0,9,14.349,29.393,104.84,0.84
75,0,20,14.746,38.948,164.13,0.74
76,0,16,14.103,27.304,93.6,0.85
76,0,18,9.687,15.418,59.17,0.8
76,0,9,14.298,29.019,102.95,0.76
76,0,20,14.614,36.755,151.5,0.76
77,0,16,13.944,26.782,92.07,0.83
77,0,18,9.547,14.963,56.73,0.86
77,0,9,14.122,28.639,102.8,0.78
77,0,20,14.482,34.729,139.81,0.79
78,0,16,13.785,26.258,90.48,0.84
78,0,18,9.407,14.52,54.35,0.85
78,0,9,13.945,28.213,102.32,0.76
78,0,20,14.349,33.09,130.61,0.72
79,0,16,13.626,25.822,89.51,0.82
79,0,18,9.267,14.156,52.75,0.9
79,0,9,13.768,27.748,101.53,0.85
79,0,20,14.216,31.822,123.85,0.75
80,0,16,13.467,25.315,87.98,0.84
80,0,18,9.113,13.848,51.96,0.8
80,0,9,13.592,27.255,100.53,0.73
80,0,20,14.076,30.748,118.45,0.84
81,0,16,13.308,24.723,85.77,0.89
81,0,18,8.958,13.559,51.36,0.78
81,0,9,13.415,26.839,100.07,0.74
81,0,20,13.936,29.798,113.82,0.79
82,0,16,13.16,24.138,83.42,0.95
82,0,18,8.801,13.192,49.89,0.8
82,0,9,13.264,26.331,98.51,0.79
82,0,20,13.807,28.937,109.58,0.77
83,0,16,13.012,23.655,81.79,0.87
83,0,18,8.645,12.811,48.19,0.83
83,0,9,13.113,25.719,96.13,0.83
83,0,20,13.678,28.147,105.78,0.87
84,0,16,12.864,23.141,79.89,0.81
84,0,18,8.496,12.453,46.57,0.9
84,0,9,12.963,25.032,93.11,0.88
84,0,20,13.549,27.326,101.68,0.87
85,0,16,12.715,22.584,77.61,0.94
85,0,18,8.348,12.109,45.06,0.88
85,0,9,12.812,24.373,90.24,0.77
85,0,20,13.421,26.553,97.85,0.74
86,0,16,12.587,22.161,76.06,0.81
86,0,18,8.199,11.792,43.82,0.81
86,0,9,12.661,23.762,87.68,0.75
86,0,20,13.292,25.772,93.89,0.71
87,0,16,12.409,21.612,74.17,0.83
87,0,18,8.032,11.471,42.82,0.72
87,0,9,12.503,23.143,85.11,0.89
87,0,20,13.152,25.176,91.43,0.71
88,0,16,12.231,21.127,72.74,0.79
88,0,9,12.344,22.67,83.65,0.9
88,0,20,13.012,24.665,89.56,0.76
89,0,16,12.052,20.631,71.18,0.78
89,0,9,12.185,22.264,82.71,0.91
89,0,20,12.871,24.257,88.46,0.78
90,0,16,11.873,20.117,69.43,0.8
90,0,9,12.027,21.699,80.42,0.83
90,0,20,12.731,23.796,86.91,0.76
91,0,16,11.696,19.637,67.89,0.76
91,0,9,11.868,21.195,78.58,0.9
91,0,20,12.591,23.331,85.3,0.81
92,0,16,11.562,19.155,65.68,0.8
92,0,9,11.704,20.683,76.72,0.98
92,0,20,12.459,22.943,84.15,0.83
93,0,16,11.428,18.669,63.36,0.87
93,0,9,11.54,20.107,74.24,0.86
93,0,20,12.327,22.445,82.07,0.81
94,0,16,11.294,18.264,61.71,0.92
94,0,9,11.376,19.614,72.42,0.84
94,0,20,12.196,21.945,79.94,0.72
95,0,16,11.16,17.906,60.45,0.85
95,0,9,11.21,19.003,69.53,0.83
95,0,20,12.064,21.358,77.05,0.75
96,0,16,11.026,17.619,59.8,0.9
96,0,9,11.048,18.47,67.19,0.77
96,0,20,11.932,20.799,74.32,0.84
97,0,16,10.865,17.245,58.72,0.95
97,0,9,10.883,18.046,65.82,0.72
98,0,16,10.704,16.807,57.01,0.91
98,0,9,10.719,17.68,64.95,0.78
99,0,16,10.544,16.396,55.51,0.86
99,0,9,10.554,17.276,63.69,0.74
100,0,16,10.383,15.967,53.77,0.79
100,0,9,10.39,16.861,62.29,0.85
101,0,16,10.223,15.576,52.36,0.83
101,0,9,10.225,16.414,60.53,0.87
102,0,16,10.099,15.232,50.83,0.88
102,0,9,10.087,15.913,57.75,0.83
103,0,16,9.975,14.928,49.66,0.81
103,0,9,9.95,15.428,55.06,0.88
104,0,16,9.851,14.578,47.99,0.8
104,0,9,9.812,15.002,52.89,0.85
105,0,16,9.727,14.201,46.0,0.92
105,0,9,9.674,14.585,50.75,0.73
106,0,16,9.603,13.836,44.08,0.83
106,0,9,9.537,14.238,49.3,0.71
107,0,16,9.42,13.446,42.73,0.85
107,0,9,9.356,13.931,48.9,0.78
108,0,16,9.238,13.075,41.54,0.85
108,0,9,9.176,13.69,49.2,0.83
109,0,16,9.056,12.772,41.04,0.84
109,0,9,8.995,13.376,48.7,0.87
110,0,16,8.873,12.478,40.62,0.83
110,0,9,8.815,13.036,47.88,0.9
111,0,16,8.691,12.198,40.36,0.81
111,0,9,8.635,12.63,46.28,0.85
112,0,16,8.529,11.933,39.92,0.77
112,0,9,8.475,12.28,44.9,0.86
113,0,16,8.367,11.649,39.22,0.73
113,0,9,8.315,11.949,43.71,0.87
114,0,16,8.205,11.375,38.64,0.76
114,0,9,8.155,11.614,42.41,0.85
115,0,16,8.043,11.075,37.7,0.87
115,0,9,7.995,11.318,41.56,0.84
116,0,16,7.881,10.749,36.39,0.86
116,0,9,7.836,11.067,41.24,0.85
117,0,16,7.712,10.395,34.8,0.73
117,0,9,7.671,10.825,41.11,0.81
118,0,16,7.542,10.061,33.39,0.76
118,0,9,7.507,10.542,40.43,0.7
119,0,16,7.373,9.742,32.13,0.75
119,0,9,7.343,10.234,39.38,0.86
120,0,16,7.204,9.46,31.31,0.67
120,0,9,7.211,9.837,36.42,0.84
121,0,16,7.035,9.204,30.83,0.69
121,0,9,7.014,9.43,34.44,0.83
122,0,16,6.866,8.958,30.47,0.7
122,0,9,6.847,9.063,32.37,0.79
123,0,16,6.696,8.728,30.33,0.78
123,0,9,6.679,8.732,30.74,0.86
124,0,16,6.527,8.496,30.16,0.7
124,0,9,6.512,8.442,29.65,0.84
125,0,16,6.358,8.286,30.33,0.79
125,0,9,6.344,8.156,28.56,0.79
126,0,16,6.188,8.061,30.26,0.83
126,0,9,6.177,7.913,28.1,0.85
127,0,16,6.023,7.798,29.48,0.69
127,0,9,6.009,7.699,28.11,0.87
128,0,16,5.857,7.544,28.81,0.69
128,0,9,5.841,7.48,28.07,0.82
129,0,16,5.691,7.304,28.35,0.74
129,0,9,5.672,7.253,27.87,0.82
130,0,16,5.525,7.091,28.34,0.78
130,0,9,5.504,7.04,27.9,0.83
131,0,16,5.359,6.908,28.9,0.84
131,0,9,5.336,6.86,28.56,0.76
132,0,16,5.203,6.757,29.87,0.85
133,0,16,5.047,6.64,31.56,0.79
134,0,16,4.891,6.553,33.96,0.8
135,0,16,4.735,6.49,37.06,0.7
136,0,16,4.579,6.451,40.88,0.8
137,0,16,4.437,6.422,44.72,0.69
138,0,16,4.296,6.398,48.94,0.63
139,0,16,4.154,6.379,53.58,0.54
