frame,cls_id,obj_id,dist_gt,dist_pred,error_pct,iou
31,0,10,5.77,6.312,9.41,0.8
32,0,7,6.231,7.5,20.36,0.82
32,0,11,5.642,7.03,24.6,0.8
32,0,10,5.886,6.329,7.53,0.84
33,0,7,6.156,7.39,20.04,0.91
33,0,11,5.571,6.893,23.74,0.81
33,0,10,6.003,6.35,5.78,0.68
34,0,7,6.081,7.264,19.46,0.87
34,0,11,5.5,6.787,23.41,0.83
34,0,10,6.12,6.392,4.45,0.85
35,0,7,6.006,7.123,18.61,0.86
35,0,11,5.429,6.708,23.57,0.79
35,0,10,6.16,6.445,4.63,0.78
36,0,7,5.93,6.975,17.61,0.87
36,0,11,5.358,6.63,23.74,0.79
36,0,10,6.259,6.505,3.92,0.82
37,0,7,5.848,6.86,17.3,0.74
37,0,11,5.294,6.553,23.79,0.77
37,0,10,6.359,6.576,3.41,0.73
38,0,7,5.766,6.772,17.45,0.81
38,0,11,5.23,6.479,23.87,0.84
38,0,10,6.422,6.629,3.23,0.55
39,0,7,5.684,6.699,17.86,0.85
39,0,11,5.167,6.412,24.1,0.84
40,0,7,5.602,6.612,18.03,0.81
40,0,11,5.103,6.353,24.49,0.77
41,0,7,5.52,6.542,18.52,0.71
41,0,11,5.039,6.305,25.12,0.81
42,0,7,5.407,6.488,20.0,0.83
42,0,11,4.959,6.269,26.41,0.75
43,0,7,5.294,6.43,21.46,0.85
43,0,11,4.878,6.241,27.94,0.72
43,0,10,6.574,6.822,3.78,0.64
44,0,7,5.182,6.376,23.05,0.88
44,0,11,4.797,6.225,29.77,0.85
44,0,10,6.583,6.952,5.61,0.72
45,0,7,5.069,6.325,24.79,0.87
45,0,11,4.717,6.215,31.78,0.81
45,0,10,6.611,7.052,6.68,0.87
46,0,7,4.956,6.285,26.81,0.9
46,0,11,4.636,6.214,34.04,0.85
46,0,10,6.639,7.137,7.49,0.94
47,0,7,4.857,6.254,28.77,0.85
47,0,11,4.533,6.213,37.07,0.85
47,0,10,6.668,7.211,8.14,0.79
48,0,7,4.758,6.235,31.05,0.89
48,0,11,4.43,6.21,40.18,0.88
48,0,10,6.696,7.278,8.69,0.8
48,0,16,18.396,34.832,89.34,0.84
48,0,17,18.221,38.258,109.97,0.81
49,0,7,4.659,6.223,33.57,0.9
49,0,11,4.326,6.205,43.43,0.82
49,0,10,6.725,7.34,9.15,0.82
49,0,16,18.244,34.832,90.92,0.8
49,0,18,14.075,24.564,74.52,0.65
50,0,7,4.56,6.214,36.28,0.78
50,0,11,4.223,6.202,46.85,0.79
50,0,16,18.093,34.774,92.2,0.7
51,0,7,4.461,6.208,39.16,0.73
51,0,11,4.12,6.199,50.46,0.77
51,0,16,17.941,34.619,92.96,0.74
51,0,10,6.8,7.399,8.81,0.77
52,0,11,4.028,6.2,53.92,0.82
52,0,16,17.773,34.484,94.02,0.8
52,0,18,13.57,24.564,81.01,0.68
53,0,11,3.936,6.204,57.61,0.51
53,0,16,17.606,34.339,95.04,0.84
53,0,18,13.412,24.161,80.15,0.81
53,0,9,17.571,40.987,133.27,0.79
54,0,11,3.844,6.214,61.63,0.52
54,0,16,17.448,34.217,96.11,0.84
54,0,18,13.253,23.737,79.1,0.84
54,0,20,17.495,37.044,111.74,0.87
54,0,9,17.409,39.706,128.07,0.79
55,0,16,17.29,34.121,97.34,0.82
55,0,18,13.094,23.308,78.0,0.77
55,0,20,17.402,37.244,114.02,0.83
55,0,9,17.248,38.398,122.63,0.72
56,0,16,17.132,33.886,97.8,0.81
56,0,18,12.936,22.987,77.7,0.65
56,0,20,17.309,37.194,114.88,0.77
56,0,9,17.086,37.218,117.83,0.8
57,0,16,16.984,33.658,98.17,0.82
57,0,18,12.792,22.985,79.68,0.6
57,0,20,17.183,37.027,115.49,0.76
57,0,9,16.921,36.26,114.29,0.8
58,0,16,16.837,33.318,97.88,0.8
58,0,18,12.648,23.168,83.17,0.64
58,0,9,16.756,35.479,111.73,0.8
59,0,16,16.69,33.007,97.77,0.83
59,0,18,12.505,23.305,86.37,0.71
59,0,9,16.591,34.892,110.3,0.76
60,0,16,16.542,32.613,97.15,0.87
60,0,18,12.361,23.408,89.37,0.71
60,0,9,16.424,34.408,109.5,0.82
61,0,16,16.395,32.128,95.97,0.87
61,0,18,12.218,23.158,89.55,0.84
61,0,9,16.262,33.924,108.62,0.76
62,0,16,16.228,31.573,94.56,0.84
62,0,18,12.054,22.86,89.64,0.78
62,0,9,16.138,33.057,104.84,0.81
63,0,16,16.061,31.095,93.6,0.76
63,0,18,11.891,22.003,85.04,0.78
63,0,9,16.014,32.382,102.21,0.82
64,0,16,15.895,30.593,92.47,0.86
64,0,18,11.728,21.132,80.19,0.81
64,0,9,15.891,31.739,99.73,0.8
65,0,16,15.735,30.053,90.99,0.9
65,0,18,11.564,20.268,75.26,0.82
65,0,9,15.767,31.155,97.59,0.76
66,0,16,15.576,29.595,90.01,0.9
66,0,18,11.401,19.511,71.14,0.87
66,0,9,15.644,30.65,95.92,0.8
67,0,16,15.422,29.234,89.56,0.85
67,0,18,11.243,18.787,67.1,0.76
67,0,9,15.511,30.239,94.95,0.73
68,0,16,15.269,28.846,88.92,0.74
68,0,18,11.086,18.156,63.78,0.77
68,0,9,15.379,29.898,94.41,0.8
69,0,16,15.116,28.411,87.95,0.73
69,0,18,10.928,17.655,61.55,0.69
69,0,9,15.247,29.515,93.58,0.76
70,0,16,14.963,27.935,86.7,0.75
70,0,18,10.771,17.232,59.99,0.63
70,0,9,15.114,29.186,93.1,0.77
71,0,16,14.81,27.433,85.24,0.91
71,0,18,10.613,16.795,58.24,0.65
71,0,9,14.982,28.706,91.61,0.75
72,0,16,14.662,26.916,83.57,0.89
72,0,18,10.428,16.33,56.59,0.72
72,0,9,14.824,28.272,90.72,0.76
73,0,16,14.515,26.393,81.83,0.86
73,0,18,10.243,15.846,54.71,0.78
73,0,9,14.665,27.82,89.7,0.8
74,0,16,14.368,25.957,80.66,0.8
74,0,18,10.057,15.413,53.25,0.85
74,0,9,14.507,27.267,87.95,0.83
74,0,20,14.877,36.44,144.94,0.81
75,0,16,14.236,25.531,79.35,0.85
75,0,18,9.872,15.036,52.31,0.84
75,0,9,14.349,26.852,87.13,0.84
75,0,20,14.746,34.584,134.53,0.74
76,0,16,14.103,25.097,77.96,0.85
76,0,18,9.687,14.683,51.58,0.8
76,0,9,14.298,26.541,85.62,0.76
76,0,20,14.614,32.817,124.55,0.76
77,0,16,13.944,24.655,76.82,0.83
77,0,18,9.547,14.27,49.47,0.86
77,0,9,14.122,26.223,85.69,0.78
77,0,20,14.482,31.172,115.26,0.79
78,0,16,13.785,24.21,75.63,0.84
78,0,18,9.407,13.867,47.41,0.85
78,0,9,13.945,25.866,85.49,0.76
78,0,20,14.349,29.839,107.96,0.72
79,0,16,13.626,23.84,74.96,0.82
79,0,18,9.267,13.534,46.04,0.9
79,0,9,13.768,25.474,85.02,0.85
79,0,20,14.216,28.806,102.63,0.75
80,0,16,13.467,23.407,73.81,0.84
80,0,18,9.113,13.253,45.44,0.8
80,0,9,13.592,25.058,84.36,0.73
80,0,20,14.076,27.928,98.41,0.84
81,0,16,13.308,22.898,72.06,0.89
81,0,18,8.958,12.988,45.0,0.78
81,0,9,13.415,24.706,84.17,0.74
81,0,20,13.936,27.147,94.8,0.79
82,0,16,13.16,22.395,70.18,0.95
82,0,18,8.801,12.652,43.75,0.8
82,0,9,13.264,24.274,83.0,0.79
82,0,20,13.807,26.436,91.46,0.77
83,0,16,13.012,21.978,68.91,0.87
83,0,18,8.645,12.3,42.28,0.83
83,0,9,13.113,23.752,81.13,0.83
83,0,20,13.678,25.779,88.47,0.87
84,0,16,12.864,21.534,67.4,0.81
84,0,18,8.496,11.97,40.89,0.9
84,0,9,12.963,23.163,78.69,0.88
84,0,20,13.549,25.091,85.18,0.87
85,0,16,12.715,21.05,65.55,0.94
85,0,18,8.348,11.652,39.58,0.88
85,0,9,12.812,22.596,76.36,0.77
85,0,20,13.421,24.44,82.11,0.74
86,0,16,12.587,20.683,64.32,0.81
86,0,18,8.199,11.358,38.53,0.81
86,0,9,12.661,22.069,74.3,0.75
86,0,20,13.292,23.778,78.89,0.71
87,0,16,12.409,20.203,62.82,0.83
87,0,18,8.032,11.06,37.7,0.72
87,0,9,12.503,21.533,72.23,0.89
87,0,20,13.152,23.272,76.95,0.71
88,0,16,12.231,19.778,61.71,0.79
88,0,9,12.344,21.124,71.12,0.9
88,0,20,13.012,22.838,75.52,0.76
89,0,16,12.052,19.343,60.49,0.78
89,0,9,12.185,20.771,70.46,0.91
89,0,20,12.871,22.491,74.74,0.78
90,0,16,11.873,18.889,59.09,0.8
90,0,9,12.027,20.278,68.61,0.83
90,0,20,12.731,22.096,73.56,0.76
91,0,16,11.696,18.466,57.88,0.76
91,0,9,11.868,19.837,67.14,0.9
91,0,20,12.591,21.695,72.31,0.81
92,0,16,11.562,18.039,56.02,0.8
92,0,9,11.704,19.388,65.65,0.98
92,0,20,12.459,21.361,71.45,0.83
93,0,16,11.428,17.607,54.07,0.87
93,0,9,11.54,18.88,63.61,0.86
93,0,20,12.327,20.928,69.77,0.81
94,0,16,11.294,17.246,52.7,0.92
94,0,9,11.376,18.445,62.14,0.84
94,0,20,12.196,20.493,68.04,0.72
95,0,16,11.16,16.927,51.68,0.85
95,0,9,11.21,17.902,59.7,0.83
95,0,20,12.064,19.98,65.62,0.75
96,0,16,11.026,16.672,51.21,0.9
96,0,9,11.048,17.428,57.75,0.77
96,0,20,11.932,19.489,63.34,0.84
97,0,16,10.865,16.336,50.35,0.95
97,0,9,10.883,17.05,56.67,0.72
98,0,16,10.704,15.942,48.93,0.91
98,0,9,10.719,16.724,56.03,0.78
99,0,16,10.544,15.572,47.69,0.86
99,0,9,10.554,16.363,55.04,0.74
100,0,16,10.383,15.184,46.23,0.79
100,0,9,10.39,15.99,53.9,0.85
101,0,16,10.223,14.83,45.06,0.83
101,0,9,10.225,15.587,52.43,0.87
102,0,16,10.099,14.517,43.75,0.88
102,0,9,10.087,15.133,50.02,0.83
103,0,16,9.975,14.242,42.78,0.81
103,0,9,9.95,14.693,47.67,0.88
104,0,16,9.851,13.923,41.33,0.8
104,0,9,9.812,14.307,45.8,0.85
105,0,16,9.727,13.578,39.6,0.92
105,0,9,9.674,13.926,43.95,0.73
106,0,16,9.603,13.243,37.91,0.83
106,0,9,9.537,13.61,42.71,0.71
107,0,16,9.42,12.885,36.78,0.85
107,0,9,9.356,13.33,42.47,0.78
108,0,16,9.238,12.545,35.79,0.85
108,0,9,9.176,13.11,42.88,0.83
109,0,16,9.056,12.266,35.45,0.84
109,0,9,8.995,12.822,42.54,0.87
110,0,16,8.873,11.994,35.17,0.83
110,0,9,8.815,12.508,41.9,0.9
111,0,16,8.691,11.735,35.03,0.81
111,0,9,8.635,12.134,40.53,0.85
112,0,16,8.529,11.49,34.72,0.77
112,0,9,8.475,11.81,39.36,0.86
113,0,16,8.367,11.226,34.17,0.73
113,0,9,8.315,11.504,38.35,0.87
114,0,16,8.205,10.972,33.72,0.76
114,0,9,8.155,11.192,37.24,0.85
115,0,16,8.043,10.692,32.94,0.87
115,0,9,7.995,10.918,36.55,0.84
116,0,16,7.881,10.387,31.81,0.86
116,0,9,7.836,10.684,36.36,0.85
117,0,16,7.712,10.057,30.41,0.73
117,0,9,7.671,10.458,36.33,0.81
118,0,16,7.542,9.743,29.17,0.76
118,0,9,7.507,10.194,35.8,0.7
119,0,16,7.373,9.443,28.07,0.75
119,0,9,7.343,9.906,34.91,0.86
120,0,16,7.204,9.178,27.4,0.67
120,0,9,7.211,9.533,32.2,0.84
121,0,16,7.035,8.937,27.03,0.69
121,0,9,7.014,9.149,30.44,0.83
122,0,16,6.866,8.705,26.78,0.7
122,0,9,6.847,8.802,28.56,0.79
123,0,16,6.696,8.487,26.74,0.78
123,0,9,6.679,8.49,27.12,0.86
124,0,16,6.527,8.268,26.67,0.7
124,0,9,6.512,8.216,26.17,0.84
125,0,16,6.358,8.07,26.93,0.79
125,0,9,6.344,7.945,25.23,0.79
126,0,16,6.188,7.856,26.95,0.83
126,0,9,6.177,7.713,24.88,0.85
127,0,16,6.023,7.605,26.28,0.69
127,0,9,6.009,7.51,24.98,0.87
128,0,16,5.857,7.364,25.73,0.69
128,0,9,5.841,7.302,25.02,0.82
129,0,16,5.691,7.135,25.38,0.74
129,0,9,5.672,7.086,24.92,0.82
130,0,16,5.525,6.931,25.45,0.78
130,0,9,5.504,6.882,25.03,0.83
131,0,16,5.359,6.756,26.07,0.84
131,0,9,5.336,6.71,25.75,0.76
132,0,16,5.203,6.612,27.09,0.85
133,0,16,5.047,6.501,28.8,0.79
134,0,16,4.891,6.417,31.19,0.8
135,0,16,4.735,6.357,34.25,0.7
136,0,16,4.579,6.32,38.01,0.8
137,0,16,4.437,6.292,41.79,0.69
138,0,16,4.296,6.269,45.93,0.63
139,0,16,4.154,6.251,50.5,0.54
